memory.max_usage_in_bytes,own_file,input_1,input_2,chromInfo,own_file_extension,input_1_extension,input_2_extension,chromInfo_extension,dbkey,save_mapping_stats,analysis_type_selector,rg_selector,sam_options_selector
8527089664,0,2076626584,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
188702720,886,310852421,0,0,fasta,fastqsanger,nan,nan,?,True,simple,do_not_set,none
186109952,886,371041870,0,0,fasta,fastqsanger,nan,nan,?,True,simple,do_not_set,none
188321792,886,291457757,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,none
8969650176,1945805624,38040,0,0,fasta,fasta,nan,nan,?,True,simple,do_not_set,none
725204992,315,291457757,0,0,fasta,fastqsanger,nan,nan,?,True,simple,do_not_set,none
707620864,886,291457757,0,0,fasta,fastqsanger,nan,nan,?,True,simple,do_not_set,none
763973632,886,310852421,0,0,fasta,fastqsanger,nan,nan,?,True,simple,do_not_set,none
858624000,886,349934999,0,0,fasta,fastqsanger,nan,nan,?,True,simple,do_not_set,none
903798784,886,371041870,0,0,fasta,fastqsanger,nan,nan,?,True,simple,do_not_set,none
508014592,955,349934999,0,0,fasta,fastqsanger,nan,nan,?,True,simple,do_not_set,none
906469376,955,371041870,0,0,fasta,fastqsanger,nan,nan,?,True,simple,do_not_set,none
1369653248,4474629,241352448,241388008,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
1584066560,143069,118347440,0,0,fasta,fastqsanger.gz,nan,nan,ce11,False,simple,do_not_set,none
1470705664,4474629,259406219,259459435,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
1166245888,4474629,203322824,203355018,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
232984576,17599,7732355,7732355,0,fasta,fastqsanger,fastqsanger,nan,?,True,simple,set,none
32212520960,253935557,33008731440,0,0,fasta,fastqsanger,nan,nan,?,True,simple,do_not_set,none
1333555200,143069,99254776,0,0,fasta,fastqsanger.gz,nan,nan,ce11,True,simple,do_not_set,none
2117918720,4474629,381186620,381251260,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
1665921024,143069,122023863,0,0,fasta,fastqsanger.gz,nan,nan,ce11,True,simple,do_not_set,none
698499072,143069,51707787,0,0,fasta,fastqsanger.gz,nan,nan,ce11,True,simple,do_not_set,none
1602928640,143069,118497495,0,0,fasta,fastqsanger.gz,nan,nan,ce11,True,simple,do_not_set,none
1394089984,143069,104155810,0,0,fasta,fastqsanger.gz,nan,nan,ce11,True,simple,do_not_set,none
1538732032,4474629,272341551,272401877,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
1200254976,4474629,210261894,210275630,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
2814435328,4474629,540827667,541472963,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
2537013248,4474629,457246013,457835985,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
2639806464,4474629,477788940,478375404,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
2769874944,4474629,514389659,515083695,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
2818678784,4474629,540049355,540775385,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
2620518400,4474629,473278955,473933735,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
997257216,4474629,173076524,164327766,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
1432694784,4474629,277326193,269667449,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
2248937472,4474629,509397542,450230140,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
7864459264,0,310852421,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,none
16911745024,0,6994669964,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
11145936896,0,2128002372,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
32212516864,253935557,39353381716,0,0,fasta,fastqsanger,nan,nan,?,True,simple,do_not_set,none
12725956608,0,2811875521,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
11662479360,0,3240372352,3240372352,0,nan,fastqsanger,fastqsanger,nan,sacCer3,True,simple,do_not_set,none
15636017152,21388895,3938216191,3938216191,0,fasta,fastqsanger,fastqsanger,nan,?,True,simple,do_not_set,none
379195392,8773,127504290,0,0,fasta,fastqsanger,nan,nan,?,True,simple,do_not_set,none
1001943040,8773,372963445,0,0,fasta,fastqsanger,nan,nan,?,True,simple,do_not_set,none
13585948672,8773,6600296793,0,0,fasta,fastqsanger,nan,nan,?,True,simple,do_not_set,none
7441866752,8773,2960037176,0,0,fasta,fastqsanger,nan,nan,?,True,simple,do_not_set,none
6080090112,8773,2358143968,0,0,fasta,fastqsanger,nan,nan,?,True,simple,do_not_set,none
10532839424,8773,4071076707,0,0,fasta,fastqsanger,nan,nan,?,True,simple,do_not_set,none
14892097536,59912895,3730957754,3730957754,0,fasta,fastqsanger,fastqsanger,nan,?,True,simple,do_not_set,none
12427038720,5101739,1590172238,1580126864,0,fasta,fastqsanger,fastqsanger,nan,?,True,simple,do_not_set,none
6423994368,387674108,1617401866,381687552,0,fasta,fastqsanger.gz,fastqsanger.gz,nan,?,True,simple,do_not_set,none
5671649280,387674108,272037720,1745745014,0,fasta,fastqsanger.gz,fastqsanger.gz,nan,?,True,simple,do_not_set,none
6851153920,0,8202597,0,0,nan,fastqsanger,nan,nan,hg38,True,simple,do_not_set,none
3490762752,0,8202597,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,none
16004014080,253935557,7852256063,0,0,fasta,fastqsanger,nan,nan,?,True,simple,do_not_set,none
1773101056,5577867,582289552,0,0,fasta,fasta,nan,nan,?,False,simple,do_not_set,none
20127019008,3151417447,5523792628,0,0,fasta,fastqsanger,nan,nan,?,True,simple,do_not_set,none
20826787840,3151417447,5452340271,0,0,fasta,fastqsanger,nan,nan,?,True,simple,do_not_set,none
7378280448,0,3736152257,0,0,nan,fastqsanger,nan,nan,Arabidopsis_thaliana_TAIR10,False,simple,do_not_set,none
8789446656,0,4301954621,0,0,nan,fastqsanger,nan,nan,Arabidopsis_thaliana_TAIR10,False,simple,do_not_set,none
7559450624,0,291457757,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
7994990592,0,349934999,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
8029364224,0,371041870,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
14420385792,387674108,1627028192,1811747808,0,fasta,fastqsanger.gz,fastqsanger.gz,nan,?,True,simple,do_not_set,none
12033347584,387674108,1358424269,1498607256,0,fasta,fastqsanger.gz,fastqsanger.gz,nan,?,True,simple,do_not_set,none
9997144064,5101739,1362032398,1352163198,0,fasta,fastqsanger,fastqsanger,nan,?,True,simple,do_not_set,none
1119731712,16864,303134363,0,0,fasta,fasta,nan,nan,Homo_sapiens_nuHg19_mtrCRS,False,simple,do_not_set,none
12779286528,0,2663599320,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
11675254784,0,3322450834,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
19858804736,0,4000969032,3951467284,0,nan,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
6281506816,0,30622341,0,0,nan,fastqsanger,nan,nan,mm9,False,simple,do_not_set,none
9079099392,0,861295549,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
5886636032,0,780490576,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
8418807808,0,625706496,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
7818002432,0,435137406,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
11442540544,0,2783713439,0,0,nan,fastqsanger,nan,nan,KT899744,True,simple,do_not_set,none
12817051648,0,2260984002,0,0,nan,fastqsanger,nan,nan,KT899744,True,simple,do_not_set,none
16955293696,0,4314819781,0,0,nan,fastqsanger,nan,nan,KT899744,True,simple,do_not_set,none
10173927424,0,2750676052,0,0,nan,fastqsanger,nan,nan,KT899744,True,simple,do_not_set,none
11027652608,0,2957969386,0,0,nan,fastqsanger,nan,nan,KT899744,True,simple,do_not_set,none
12840988672,0,2401137806,0,0,nan,fastqsanger,nan,nan,KT899744,True,simple,do_not_set,none
10772742144,0,3021203006,0,0,nan,fastqsanger,nan,nan,KT899744,True,simple,do_not_set,none
10973904896,0,3058661285,0,0,nan,fastqsanger,nan,nan,KT899744,True,simple,do_not_set,none
11678351360,0,3256822383,0,0,nan,fastqsanger,nan,nan,KT899744,True,simple,do_not_set,none
12759425024,0,2472258498,0,0,nan,fastqsanger,nan,nan,KT899744,True,simple,do_not_set,none
11323723776,0,3183449065,0,0,nan,fastqsanger,nan,nan,KT899744,True,simple,do_not_set,none
9516040192,0,2395903118,0,0,nan,fastqsanger,nan,nan,KT899744,True,simple,do_not_set,none
21217882112,16864,13401875846,0,0,fasta,fastq,nan,nan,?,True,simple,do_not_set,none
232177664,85,15829326,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,none
236756992,85,17843832,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,none
14690856960,6537756,7649915812,0,0,fasta,fasta,nan,nan,386,True,simple,do_not_set,none
12400066560,6537756,6447723437,0,0,fasta,fasta,nan,nan,386,True,simple,do_not_set,none
15000158208,6537756,8857987345,0,0,fasta,fasta,nan,nan,386,True,simple,do_not_set,none
12790349824,6537756,6375482219,0,0,fasta,fasta,nan,nan,386,True,simple,do_not_set,none
14183346176,6537756,7462894304,0,0,fasta,fasta,nan,nan,386,True,simple,do_not_set,none
14750425088,6537756,7850525114,0,0,fasta,fasta,nan,nan,386,True,simple,do_not_set,none
12975390720,6537756,6837822984,0,0,fasta,fasta,nan,nan,386,True,simple,do_not_set,none
12760788992,6537756,6566216324,0,0,fasta,fasta,nan,nan,386,True,simple,do_not_set,none
12947587072,6537756,6601433007,0,0,fasta,fasta,nan,nan,386,True,simple,do_not_set,none
13109878784,6537756,6747354081,0,0,fasta,fasta,nan,nan,386,True,simple,do_not_set,none
14472556544,6537756,7472467667,0,0,fasta,fasta,nan,nan,386,True,simple,do_not_set,none
13448863744,6537756,7612208681,0,0,fasta,fasta,nan,nan,386,True,simple,do_not_set,none
12979232768,6537756,6445524630,0,0,fasta,fasta,nan,nan,386,True,simple,do_not_set,none
10398334976,0,1811325846,0,0,nan,fastqsanger,nan,nan,mm9,False,full,do_not_set,none
21468000256,3151417447,7843088182,0,0,fasta,fastqsanger,nan,nan,?,True,simple,do_not_set,none
23790972928,3151417447,7554806832,0,0,fasta,fastqsanger,nan,nan,?,True,simple,do_not_set,none
216883200,84,9585084,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,none
6699118592,0,11150796,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
24099393536,0,7906336512,7906336512,0,nan,fastqsanger,fastqsanger,nan,?,False,full,do_not_set,none
18504642560,0,3504746168,3504746168,0,nan,fastqsanger,fastqsanger,nan,?,False,full,do_not_set,none
12737474560,0,3092336715,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
12571029504,0,3676102778,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
9025605632,0,1970678411,0,0,nan,fastqsanger,nan,nan,mm9,False,full,do_not_set,none
3703332864,0,9737470,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
29043855360,0,17421043857,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
827973632,147090532,9212,0,0,fasta,fasta,nan,nan,Spirodela7498_v3.1,True,full,do_not_set,none
695160832,345090,98551454,0,0,fasta,fasta,nan,nan,?,True,full,do_not_set,none
194662400,9212,3726,0,0,fasta,fasta,nan,nan,Spirodela7498_v3.1,True,full,do_not_set,none
17658253312,0,5720001174,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,none
32212385792,0,19003307546,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,none
1874866176,1792602,400756386,400756386,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
4506484736,228123040,68941,0,0,fasta,fastqsanger,nan,nan,?,False,full,do_not_set,none
1874518016,1792602,400756386,400756386,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
3544068096,0,4617170,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
11413708800,2981405,5935962321,0,0,fasta,fastqsanger,nan,nan,?,True,simple,do_not_set,none
14038523904,2981405,7494991878,0,0,fasta,fastqsanger,nan,nan,?,True,simple,do_not_set,none
5123407872,0,32247479,32246969,0,nan,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
6856269824,0,25389640,25390880,0,nan,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
3692240896,0,24143463,24144275,0,nan,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
24865333248,87180120,7857010303,7828387701,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
22239485952,87180120,7615775827,7586765637,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
32211988480,334783621,16503150536,16503150536,0,fasta,fastqsanger,fastqsanger,nan,?,True,simple,do_not_set,none
15404478464,0,3145105038,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
14152155136,0,2862558502,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
8950050816,0,435349206,0,0,nan,fastqsanger.gz,nan,nan,?,False,simple,do_not_set,none
7228764160,0,324236910,0,0,nan,fastqsanger.gz,nan,nan,?,False,simple,do_not_set,none
6930558976,0,24143463,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
6931820544,0,24143463,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
3507290112,0,24143463,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
10153951232,4884,3041028975,0,19,fasta,fastqsanger,nan,len,?,True,simple,do_not_set,none
9897594880,4884,2879420512,0,19,fasta,fastqsanger,nan,len,?,True,simple,do_not_set,none
579985408,393,231333528,0,0,fasta,fastqsanger,nan,nan,?,True,simple,do_not_set,none
13307703296,0,1491256553,1491256553,0,nan,fastqsanger,fastqsanger,nan,Homo_sapiens_nuHg19_mtrCRS,False,simple,do_not_set,none
16427393024,0,1902104051,1902104051,0,nan,fastqsanger,fastqsanger,nan,Homo_sapiens_nuHg19_mtrCRS,False,simple,do_not_set,none
7472664576,4466689,1972490467,0,19,fasta,fastqsanger,nan,len,?,True,full,do_not_set,none
7872913408,4466689,2070998608,0,19,fasta,fastqsanger,nan,len,?,True,full,do_not_set,none
204849152,17599,7732355,0,0,fasta,fastqsanger,nan,nan,?,True,simple,do_not_set,none
216895488,17599,7732355,7732355,0,fasta,fastqsanger,fastqsanger,nan,?,True,simple,set,none
267538432,17599,19419725,19419725,0,fasta,fastqsanger,fastqsanger,nan,?,True,simple,set,none
198819840,573,380,0,0,fasta,fasta,nan,nan,?,False,simple,do_not_set,none
188719104,40,3718025504,3718025504,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
215887872,8334,13603938,0,0,fasta,fasta,nan,nan,?,True,simple,do_not_set,none
203390976,8334,3520480,0,0,fasta,fasta,nan,nan,?,True,simple,do_not_set,none
24773935104,4914354351,458348613,0,39748,fasta,fastqsanger,nan,len,?,False,simple,do_not_set,none
26536722432,4914354351,472183797,0,39748,fasta,fastqsanger,nan,len,?,False,simple,do_not_set,none
21031514112,4914354351,448448406,0,39748,fasta,fastqsanger,nan,len,?,False,simple,do_not_set,none
24325951488,4914354351,522703401,0,39748,fasta,fastqsanger,nan,len,?,False,simple,do_not_set,none
24809660416,4914354351,487957911,0,39748,fasta,fastqsanger,nan,len,?,False,simple,do_not_set,none
25314709504,4914354351,498807478,0,39748,fasta,fastqsanger,nan,len,?,False,simple,do_not_set,none
214560768,113961,13603758,0,0,fasta,fasta,nan,nan,?,False,simple,do_not_set,none
200925184,113961,3520480,0,0,fasta,fasta,nan,nan,?,False,simple,do_not_set,none
214802432,113961,13603758,0,0,fasta,fasta,nan,nan,?,True,simple,do_not_set,none
201736192,113961,3520480,0,0,fasta,fasta,nan,nan,?,True,simple,do_not_set,none
11413340160,0,1920503976,0,0,nan,fastqsanger.gz,nan,nan,?,False,full,do_not_set,none
10030698496,0,1353646887,0,0,nan,fastqsanger.gz,nan,nan,?,False,full,do_not_set,none
7783936000,0,1652784329,0,0,nan,fastqsanger.gz,nan,nan,?,False,full,do_not_set,none
215564288,192923,13603758,0,0,fasta,fasta,nan,nan,?,True,simple,do_not_set,none
201437184,192923,3520421,0,0,fasta,fasta,nan,nan,?,True,simple,do_not_set,none
213917696,28121,13603638,0,0,fasta,fasta,nan,nan,?,True,simple,do_not_set,none
201220096,28121,3520362,0,0,fasta,fasta,nan,nan,?,True,simple,do_not_set,none
265748480,17273277,13603638,0,0,fasta,fasta,nan,nan,?,True,simple,do_not_set,none
257609728,17273277,3520362,0,0,fasta,fasta,nan,nan,?,True,simple,do_not_set,none
20435779584,2780048573,5586041580,5587948576,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
248958976,1460389,13556031,0,0,fasta,fasta,nan,nan,?,True,simple,do_not_set,none
236220416,1460389,3483789,0,0,fasta,fasta,nan,nan,?,True,simple,do_not_set,none
24420208640,2975441641,4428256466,4428146012,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
21148688384,2975441641,4004944494,4004844866,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
32211881984,2975441641,12376443221,12374449905,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
8164454400,0,599842458,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,none
11506458624,0,2703610106,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
12145442816,0,2752496751,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
10075705344,0,2761980506,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
10741301248,0,2799811124,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
8486453248,0,2313148177,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
8475111424,0,2352212858,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
8609996800,0,2383765573,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
8624328704,0,2397422793,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
9770930176,0,2913786379,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
10016366592,0,2965932202,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
10113372160,0,2988836832,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
10041712640,0,3028079680,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
11375034368,0,3645180904,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
11487719424,0,3577214910,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
11580477440,0,3704747862,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
11376267264,0,3656368394,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
11766194176,0,3711023756,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
10432495616,0,3728848341,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
10311057408,0,3189515932,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
9934057472,0,3312780875,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
14056722432,0,3284467609,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
6463221760,0,29110819,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
6396928000,0,28519223,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
6457122816,0,29341763,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
3350757376,0,28778712,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
3273990144,0,4014849,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
3311460352,0,3835746,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
6381522944,0,3821889,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
3663179776,0,3966914,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
5661044736,0,42018646,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
3374710784,0,41109981,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
3379044352,0,42608967,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
3380633600,0,41572979,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
3722633216,0,184837579,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
3712262144,0,181535365,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
4078600192,0,185748761,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
3702005760,0,183314231,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
3766644736,0,204338620,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
3779252224,0,208813779,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
3757260800,0,205905889,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
