memory.max_usage_in_bytes,input_2,input_1,history_item,chromInfo,input_format|paired|reverse,input_format|paired|forward,known_splice_gtf,input_format|reads_r,input_format|reads_f,input_format|reads,input_format|reads2,input_format|reads1,adv|known_splice_gtf,input_2_extension,input_1_extension,history_item_extension,chromInfo_extension,input_format|paired|reverse_extension,input_format|paired|forward_extension,known_splice_gtf_extension,input_format|reads_r_extension,input_format|reads_f_extension,input_format|reads_extension,input_format|reads2_extension,input_format|reads1_extension,adv|known_splice_gtf_extension,dbkey,rna_strandness,type,new_summary,summary_file
13769666560,0,1401943941,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
9536487424,0,1271576607,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
12927340544,0,1273598377,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
13278945280,0,1286926358,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
11155550208,0,1269076907,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
13179793408,0,1274142900,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
13343961088,0,1283629701,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
14092062720,0,1460006447,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
13655838720,0,1466269798,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
14163202048,0,1477900318,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
15535403008,0,2247644661,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
16006582272,0,2261495343,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
15986839552,0,2278815034,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
13632512000,0,1224399538,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
13415837696,0,1231804807,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
13332205568,0,1240262802,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
13015867392,0,1217057971,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
13238243328,0,1222703407,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
13270470656,0,1231542058,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
13304492032,0,1289943478,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
13308084224,0,1291867905,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
11573235712,0,1308458942,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
11408457728,0,825922467,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
11443081216,0,827149663,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
11435839488,0,836535692,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
11751116800,0,945857921,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
11771506688,0,947600932,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
11322679296,0,958464808,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
12848734208,0,1376978919,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
12961746944,0,1380207084,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
12742443008,0,1394258170,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
12039172096,0,1131364929,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
12335284224,0,1131534893,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
12151840768,0,1146024224,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
12832858112,0,1189319331,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
12821295104,0,1190566294,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
12789219328,0,1205117977,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
13170450432,0,1282979980,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
13155696640,0,1289231007,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
13406093312,0,1297861111,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
15477469184,0,2100449258,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
15505076224,0,2113926244,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
15306936320,0,2128854352,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,false
21061730304,0,4740796109,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,F,single,true,true
20505743360,0,4677922771,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,F,single,true,true
22735171584,0,4787885807,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,F,single,true,true
32212287488,14023019219,14023019219,863962186,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,paired,false,false
32211873792,13162645655,13162645655,863962186,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,paired,false,false
17385013248,4217133536,4217133536,0,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,paired,false,false
4532477952,0,1742664001,30648,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,false
4769767424,0,1825101516,30648,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,false
15555956736,0,1944961000,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger.gz,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,false
13990543360,0,978870385,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger.gz,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,false
7752654848,0,31072899,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg19,nan,single,false,false
7571447808,0,37296508,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg19,nan,single,false,false
8133013504,0,113954730,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg19,nan,single,false,false
8171773952,0,141915315,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg19,nan,single,false,false
14941339648,0,3965248340,6964001,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
13518999552,0,3785861718,6964001,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
14191407104,0,3877249126,6964001,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
13812658176,0,3812609917,6964001,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
15210848256,0,4335401464,6964001,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
14639394816,0,3495413614,6964001,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
8111759360,0,1756028542,6964001,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
13866098688,0,3390318491,6964001,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
14577209344,0,4036347711,6964001,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
15467651072,0,3775813786,6964001,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
13963005952,0,3509431547,6964001,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
12887056384,0,3219452129,6964001,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
12992196608,0,1817271938,0,0,0,0,0,0,0,0,0,0,0,nan,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg19,nan,single,false,false
1649295360,0,382250640,42,0,0,0,0,0,0,0,0,0,0,nan,fasta,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,true,true
1386811392,0,329754232,42,0,0,0,0,0,0,0,0,0,0,nan,fasta,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,true,true
1449021440,0,349196286,42,0,0,0,0,0,0,0,0,0,0,nan,fasta,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,true,true
1430728704,0,334779381,42,0,0,0,0,0,0,0,0,0,0,nan,fasta,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,true,true
31000772608,7888391960,7960299508,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,rn6,nan,paired,false,false
25292537856,7884843874,7977545816,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,rn6,nan,paired,false,false
18908459008,4029465555,4033003791,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,paired,false,false
19960238080,4026977438,4029127194,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,paired,false,false
1450303488,0,467886602,1537667,17,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,len,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,R,single,true,true
1323712512,0,424095985,1537667,17,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,len,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,true,true
2740760576,469743678,469743678,1537667,17,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,fasta,len,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,FR,paired,true,true
21631553536,7754331512,7754331512,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,paired,false,false
26009948160,6897437361,6897437361,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,paired,false,false
30854926336,11333726969,11333726969,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,paired,false,false
27001753600,5757658923,5757658923,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,paired,false,false
25836613632,6897437361,6897437361,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,paired,false,false
25823023104,7754331512,7754331512,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,paired,false,false
30818418688,11333726969,11333726969,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,paired,false,false
32212496384,11691683615,11691683615,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,paired,false,false
25187520512,7491401137,7491401137,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,paired,false,false
23067066368,6037360963,6037360963,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,paired,false,false
25760677888,6820040094,6820040094,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,paired,false,false
22358499328,5061826507,5061826507,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,paired,false,false
27189944320,6844479401,6844479401,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,paired,false,false
24307228672,6090067004,6090067004,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,paired,false,false
23591903232,6418898077,6418898077,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,paired,false,false
21290074112,5568221942,5568221942,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,paired,false,false
25007935488,7037903270,7037903270,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,paired,false,false
19257589760,1417132481,1206624744,0,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,mm10,nan,paired,false,false
17718468608,1423330832,1152618083,0,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,mm10,nan,paired,false,false
17192615936,1304601222,1067565496,0,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,mm10,nan,paired,false,false
14505459712,773928911,628870944,0,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,mm10,nan,paired,false,false
16950231040,1037117483,858402431,0,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,mm10,nan,paired,false,false
20845875200,1698632138,1383622626,0,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,mm10,nan,paired,false,false
26081546240,6141843453,6141843453,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,paired,false,false
24893210624,7461282272,7461282272,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,paired,false,false
28146106368,6272926062,6272926062,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,paired,false,false
25377644544,7714558962,7714558962,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,paired,false,false
28295618560,6994424465,6994424465,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,paired,false,false
28723945472,6044372488,6044372488,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,paired,false,false
24024612864,6211020570,6211020570,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,paired,false,false
23544643584,6602334059,6602334059,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,paired,false,false
12774301696,67324611,62343570,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
13054357504,60105283,60920306,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
11738906624,20294348,23985635,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
12890161152,77393586,80581035,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
12550283264,104443350,99869612,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
11549720576,110598833,102418704,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
28230295552,0,5276475101,3298102737,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,F,single,true,false
26883244032,0,4800943365,3298102737,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,F,single,true,false
27407740928,0,5449582362,3298102737,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,F,single,true,false
29509734400,0,6098741212,3298102737,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,F,single,true,false
28369756160,0,5079900049,3298102737,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,F,single,true,false
29035806720,0,3623935197,3298102737,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,F,single,true,false
29252423680,0,5005228330,3298102737,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,F,single,true,false
27253366784,0,5458815991,3298102737,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,F,single,true,false
27577708544,0,4940851344,3298102737,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,F,single,true,false
26803032064,0,5361268417,3298102737,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,F,single,true,false
26646159360,0,5823396489,3298102737,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,F,single,true,false
11716513792,157743677,139958336,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
11295584256,143531816,134183994,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
11477622784,32547907,31358641,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
11349135360,61443673,57242498,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
11664039936,60435556,56245163,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
11737993216,69488427,66470607,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
11789438976,72791061,69316936,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
13114982400,89977524,83068996,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
11818221568,76642154,72036903,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
11788845056,124427225,115281719,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
12820717568,53561964,48731771,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
13035970560,60565995,62941598,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
11577184256,21199767,26007187,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
11819147264,74687441,79839693,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
11606548480,99581423,96257606,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
11427622912,112124582,104570228,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
